Date,Open,High,Low,Close,Volume
2015-09-02,420.2687,437.1929,416.3819,434.0348,2308033
2015-09-03,438.8933,447.5578,427.597,437.5977,2220020
2015-09-04,437.2737,443.3875,426.018,428.6092,1438221
2015-09-07,428.3663,438.205,421.0784,435.6542,1222028
2015-09-08,435.6542,440.3913,429.9858,435.0064,1074692
2015-09-09,443.509,443.509,429.8239,431.9293,1271196
2015-09-10,430.7957,435.2494,425.6131,432.2532,929833
2015-09-11,431.6054,436.9094,422.698,425.1678,873940
2015-09-14,425.937,428.7712,417.8798,425.775,1784462
2015-09-15,428.2853,440.0269,427.1921,438.0025,1366805
2015-09-16,440.3104,443.509,437.8407,440.6344,722804
2015-09-18,441.5251,456.9916,441.5251,454.6838,1907266
2015-09-21,447.8007,468.7737,444.5617,459.5423,995389
2015-09-22,464.6439,467.64,448.0841,451.6876,1172885
2015-09-23,446.1812,454.2789,437.7191,450.311,943910
2015-09-24,453.4692,461.5669,445.3311,459.421,1226153
2015-09-28,464.2795,471.284,461.7288,464.3201,1603999
2015-09-29,463.5507,466.5063,455.5745,461.8907,1765081
2015-09-30,466.1825,466.1825,447.9628,451.3233,2795413
2015-10-01,452.4165,458.7327,434.885,455.8985,2014882
2015-10-05,457.1131,465.6156,454.3598,461.4858,2111594
2015-10-06,465.6156,468.7332,451.8496,457.3155,1834106
2015-10-07,458.4492,461.2834,453.9549,458.5706,1150506
2015-10-08,461.5669,463.8342,453.7931,455.8985,1534024
2015-10-09,454.9267,459.9473,450.392,454.4409,1124964
2015-10-12,455.5745,461.5668,451.8496,455.696,758836
2015-10-13,455.0888,457.3966,449.6228,454.279,639491
2015-10-14,452.6593,456.9915,441.4845,443.7924,950851
2015-10-15,444.8855,449.4202,437.0713,441.5655,1833925
2015-10-16,445.3715,446.5861,439.9056,441.9705,1934451
2015-10-19,441.9704,453.4691,432.4961,438.5694,1446786
2015-10-20,441.2417,445.6144,438.0836,443.8329,1060182
2015-10-21,443.752,444.7237,433.6299,436.8285,1566054
2015-10-23,439.2982,442.9422,436.464,437.3548,1229160
2015-10-26,437.3547,441.3226,436.9499,439.4197,814364
2015-10-27,439.946,440.7153,434.1157,436.3021,839550
2015-10-28,434.6017,448.6106,434.4397,445.0071,1731286
2015-10-29,445.3714,450.6754,441.4441,444.5617,3049427
2015-10-30,444.5618,445.574,434.9255,436.5856,879393
2015-11-02,438.0836,451.4447,431.1601,450.2705,1862983
2015-11-03,452.0924,455.8983,444.1567,450.8373,1884815
2015-11-04,459.9472,460.3521,437.3547,439.6221,3424936
2015-11-05,441.7276,442.9017,431.565,433.1845,1057337
2015-11-06,434.8444,435.1278,426.0585,431.9698,1218451
2015-11-09,424.3175,433.1034,420.3091,431.1195,2136740
2015-11-10,431.1196,431.565,423.9532,425.0869,860680
2015-11-13,421.0784,425.5726,419.4589,421.1189,860928
2015-11-16,419.4589,419.9043,411.3612,417.7989,1347660
2015-11-17,417.8799,427.3541,417.8799,423.9126,2175347
2015-11-18,423.9126,429.5,417.0296,418.4062,892774
2015-11-19,422.2932,433.8728,421.0785,432.7392,1214934
2015-11-20,433.1844,437.2737,429.9858,433.144,1126241
2015-11-23,434.0348,441.1203,433.306,436.4641,839938
2015-11-24,433.3059,440.3104,431.1601,435.2899,985303
2015-11-26,435.6542,440.5128,426.7873,428.8522,3051131
2015-11-27,429.0952,434.7231,427.9615,432.6582,772320
2015-11-30,433.144,438.2455,429.1761,431.9698,2080681
2015-12-01,431.6054,439.7841,431.6054,439.0148,1079295
2015-12-02,439.7031,441.8085,434.966,437.2738,715680
2015-12-03,436.9499,440.9177,434.0347,439.3792,852540
2015-12-04,437.2333,440.9987,432.4152,434.3181,938866
2015-12-07,434.0346,442.5372,433.3463,441.0391,788606
2015-12-08,441.2822,442.1324,428.0425,429.743,1061492
2015-12-09,429.9859,435.2494,425.2083,427.0302,1223560
2015-12-10,429.5,437.6787,424.1556,436.2616,702931
2015-12-11,437.2738,440.4319,433.3059,434.804,926348
2015-12-14,426.7469,441.3227,426.7469,440.2295,773988
2015-12-15,443.752,443.752,418.3253,421.0381,2697637
2015-12-16,423.1433,429.9859,421.1594,423.7911,1399927
2015-12-17,425.5322,430.9171,421.5643,429.1761,2067366
2015-12-18,425.6941,427.5566,422.2931,423.7102,1534964
2015-12-21,420.5926,424.6415,416.2603,422.5765,874232
2015-12-22,424.3176,426.5849,420.1878,420.7141,666767
2015-12-23,425.1272,425.1677,418.3252,419.4994,697224
2015-12-24,421.0785,422.4955,417.8394,418.6087,453150
2015-12-28,417.8799,421.4834,414.9243,420.1068,1083432
2015-12-29,421.8478,422.698,419.459,420.2282,570433
2015-12-30,420.6736,427.5566,420.4711,425.2488,1227498
2015-12-31,423.7507,425.9371,421.3619,422.4146,421683
2016-01-01,425.0463,425.0463,419.8638,421.1189,312042
2016-01-04,421.1189,422.1312,408.932,418.1633,2684305
2016-01-05,418.6087,423.7507,418.3253,422.6171,1707124
2016-01-06,422.698,426.7468,421.7263,425.2083,1456740
2016-01-07,421.9692,423.0624,408.1222,413.6286,2014798
2016-01-08,417.8393,426.1394,415.2076,422.8194,1426135
2016-01-11,418.6491,418.6491,409.6203,410.7944,1791903
2016-01-12,411.3208,412.414,403.2636,410.8754,1836753
2016-01-13,411.3613,414.8028,402.2514,408.4866,1431164
2016-01-14,402.4538,417.8394,400.065,416.2198,2022474
2016-01-15,420.2687,429.1357,414.4789,421.5238,1612782
2016-01-18,417.8393,426.7063,416.3818,418.973,1035936
2016-01-19,419.459,422.3741,413.0618,415.0053,978429
2016-01-20,410.754,415.2481,407.7983,410.5515,2002842
2016-01-21,411.3613,418.0823,410.1871,410.8349,1873696
2016-01-22,415.4101,418.4467,407.8792,416.4223,894565
2016-01-25,418.6492,424.1151,415.815,416.6653,689789
2016-01-27,416.2199,417.5155,405.6929,407.3529,2171390
2016-01-28,408.932,412.3735,401.5631,404.9236,2091098
2016-01-29,404.8831,409.4583,399.1743,406.0168,1583928
2016-02-01,408.8915,419.7829,401.7655,402.9397,2717866
2016-02-02,401.6441,404.3568,382.2907,384.1937,5733789
2016-02-03,381.3999,386.0965,376.9462,382.3716,2019903
2016-02-04,387.7971,387.7971,376.6223,380.1448,1465102
2016-02-05,382.1287,385.6917,379.0516,384.72,1196754
2016-02-08,381.8048,390.3073,379.1326,381.1165,598666
2016-02-09,376.5413,378.8491,361.5202,362.9777,2352111
2016-02-10,362.6943,362.6943,353.6654,356.621,2686031
2016-02-11,356.6211,358.8075,347.3897,349.7786,1731120
2016-02-12,354.6776,355.6088,344.3531,348.1995,1443312
2016-02-15,349.9405,355.5683,346.6609,348.4424,1888109
2016-02-16,352.2078,353.3819,339.8183,342.4096,979478
2016-02-17,342.0048,349.4142,336.1745,347.8351,1169666
2016-02-18,352.2078,352.9771,342.4501,347.7136,1262032
2016-02-19,347.0658,358.3621,345.4058,356.7021,1644603
2016-02-22,356.7425,357.8357,345.4058,349.5761,1155619
2016-02-23,349.5761,350.143,343.3409,347.0659,1074713
2016-02-24,344.1507,346.58,338.7658,341.7619,822293
2016-02-25,341.6404,343.179,332.814,337.1057,2406282
2016-02-26,339.4946,344.1102,333.0569,338.2799,1912583
2016-02-29,338.0774,343.3409,329.8988,336.4984,1555018
2016-03-01,337.6725,352.2483,336.8628,350.0215,1570024
2016-03-02,355.042,373.0998,351.479,368.889,2339747
2016-03-03,372.2496,375.7316,366.1763,373.9096,2371409
2016-03-04,372.4925,374.112,364.3544,365.407,2756908
2016-03-08,368.4437,372.1281,360.346,363.4636,2050957
2016-03-09,359.4552,378.5657,357.9977,375.853,4030260
2016-03-10,380.4687,383.1814,375.8935,377.4725,3266594
2016-03-11,378.9302,380.5902,368.9296,370.9135,1025718
2016-03-14,372.4925,382.4526,370.8729,380.7521,5115313
2016-03-15,382.6956,384.8414,371.6827,372.7354,996244
2016-03-16,370.0632,379.9018,369.6583,377.1891,1223337
2016-03-17,381.4,396.7855,381.4,394.1538,2474194
2016-03-18,395.166,401.6441,391.2386,398.7695,3064899
2016-03-21,398.7694,403.5875,393.5464,396.8665,1653354
2016-03-22,396.8665,399.0123,388.8498,392.0888,2064995
2016-03-23,391.9269,392.4532,384.3556,388.6068,1458923
2016-03-28,390.3073,392.9391,375.7315,384.3961,3609846
2016-03-29,384.72,388.5664,375.7316,378.6467,2044000
2016-03-30,381.3999,387.716,377.1486,382.8979,3203825
2016-03-31,384.6389,391.1171,383.1814,384.5984,4630177
2016-04-01,385.4487,385.4892,372.4925,375.0027,2394963
2016-04-04,378.9707,383.8293,377.5131,381.0356,1708093
2016-04-05,382.6146,383.0194,372.5735,374.3145,1430387
2016-04-06,375.3266,376.8247,363.0992,366.8241,2671558
2016-04-07,368.2817,371.6827,358.6455,359.9006,1891494
2016-04-08,359.8602,370.711,359.5363,369.132,2043759
2016-04-11,369.132,381.7238,365.2046,380.2663,1008816
2016-04-12,380.3877,382.7765,372.5735,376.096,1901106
2016-04-13,380.1852,382.6955,377.2701,381.7238,1062026
2016-04-18,384.639,390.3074,382.4122,386.0157,1780726
2016-04-20,388.6878,395.5708,385.4487,391.5625,1450742
2016-04-21,391.9269,393.9513,383.9102,385.7322,1179377
2016-04-22,386.299,394.9635,384.3151,388.6068,2058353
2016-04-25,390.1454,392.4937,379.8613,382.2097,784214
2016-04-26,382.3717,386.2586,377.1082,385.0439,1123091
2016-04-27,386.2585,392.0078,383.3433,388.0805,955123
2016-04-28,388.6878,391.7649,379.1326,388.8093,4152895
2016-04-29,386.2585,395.9757,385.4488,393.6679,2295767
2016-05-02,392.7366,392.7366,385.1248,386.4204,1076011
2016-05-03,386.4205,391.441,376.5413,378.3228,1721645
2016-05-04,375.7316,381.4809,372.2496,378.1204,1379336
2016-05-05,377.9989,390.3074,376.5413,388.1615,1484568
2016-05-06,384.801,387.8781,380.9141,383.0599,948747
2016-05-09,384.7199,389.2141,383.8292,387.5541,827632
2016-05-10,388.2425,393.2225,385.1653,390.8742,2296911
2016-05-11,386.9873,391.603,381.8048,383.7482,1749723
2016-05-12,381.8048,392.2508,381.8048,389.6595,1123199
2016-05-13,390.3073,391.522,385.6107,388.5258,1078921
2016-05-16,387.878,400.7533,386.9468,394.3157,1732776
2016-05-17,395.9757,399.9436,390.1454,391.765,868879
2016-05-18,389.538,393.7488,388.6878,392.5342,1371699
2016-05-19,392.0888,394.761,389.619,391.9268,1292336
2016-05-20,390.5503,396.3401,384.5175,385.3273,741237
2016-05-23,387.1493,389.4976,382.8575,385.8132,1069529
2016-05-24,385.4488,393.3035,376.2175,388.8903,2610091
2016-05-25,404.1544,430.7957,400.4295,427.9615,10804773
2016-05-26,429.1762,442.9422,421.281,439.1363,3270866
2016-05-27,436.464,438.0835,432.0912,433.9537,1572528
2016-05-30,433.8728,456.7082,433.225,440.1485,2901801
2016-05-31,440.5938,443.7519,434.5611,437.5572,2896981
2016-06-01,438.0836,439.8651,435.0874,437.2738,1093756
2016-06-02,434.8445,447.3959,434.8445,442.2539,1862166
2016-06-03,446.5457,451.4853,442.2539,446.7481,1706048
2016-06-06,446.0193,446.91,432.6176,436.9499,1614098
2016-06-07,441.2416,441.2416,431.9698,434.2776,1763517
2016-06-08,437.2738,437.2738,431.6054,433.7513,739380
2016-06-09,435.5733,435.5733,427.7995,432.7796,1085142
2016-06-10,433.7918,437.6382,429.7835,435.2899,565211
2016-06-13,432.5771,434.3586,428.0019,432.4961,852440
2016-06-14,430.0264,435.1684,427.9615,431.8484,736886
2016-06-15,433.2249,438.8932,429.176,438.0025,648970
2016-06-16,434.885,439.9865,429.581,431.6864,1181394
2016-06-17,431.6864,438.8933,431.0386,433.4274,946013
2016-06-20,432.4152,444.4402,430.8766,440.7558,1592795
2016-06-21,440.4319,440.7558,431.6054,433.225,1344360
2016-06-22,437.9216,438.8933,429.6215,431.403,1211966
2016-06-23,431.6863,433.2249,426.4634,430.2693,1027592
2016-06-24,415.4101,418.6087,399.6601,410.5919,3567473
2016-06-27,404.0734,412.171,404.0734,408.6485,1135682
2016-06-28,408.932,415.0862,404.9641,405.6929,1518673
2016-06-29,408.5271,410.7539,404.3163,408.8915,1209538
2016-06-30,412.252,412.7379,406.7861,409.5393,2334281
2016-07-01,411.5233,418.2848,409.9847,414.1145,715389
2016-07-04,413.7906,424.3175,413.4261,420.3496,1250195
2016-07-05,418.4872,420.2687,415.4506,417.2321,456205
2016-07-07,415.2482,417.0297,407.7174,408.5676,1036078
2016-07-08,405.6929,410.9159,404.0734,407.272,733349
2016-07-11,409.7013,414.9243,408.4866,411.6852,729356
2016-07-12,412.2925,414.5193,408.9319,410.7134,931824
2016-07-13,412.171,414.1955,408.8915,410.1871,1194115
2016-07-14,410.5111,420.6736,410.1466,419.5804,753846
2016-07-15,421.6453,424.1556,406.4217,408.1627,2417368
2016-07-18,409.013,412.8998,407.3125,410.2276,1132642
2016-07-19,410.3896,414.5194,408.1627,411.0374,1013525
2016-07-20,408.3246,412.6569,408.2032,409.2154,1424321
2016-07-21,409.7417,411.7662,407.4744,409.1749,528981
2016-07-22,410.5514,411.7661,408.446,408.8509,1008674
2016-07-25,408.932,414.1145,407.1505,411.6852,1028518
2016-07-26,411.3612,415.2076,404.8831,406.9075,3069751
2016-07-27,406.5836,410.1061,405.7739,408.3246,744952
2016-07-28,408.1198,408.9393,395.0894,397.9167,1867921
2016-07-29,400.7032,402.3012,395.4582,399.8836,1134853
2016-08-01,397.63,404.0222,390.1723,401.6866,2125956
2016-08-02,398.2855,417.7081,397.548,409.1032,4792350
2016-08-03,410.7422,412.9959,404.1041,407.2183,1196987
2016-08-04,408.8574,412.9549,405.0056,409.7179,793067
2016-08-05,411.3979,415.9052,404.2681,405.7022,1681614
2016-08-08,406.4808,413.4467,406.4808,412.7501,913042
2016-08-09,413.8564,414.512,406.1119,411.8076,1299439
2016-08-10,413.0368,413.0368,402.7929,407.4641,1326514
2016-08-11,410.5783,411.3159,405.9071,409.8408,1681953
2016-08-12,413.0368,413.0368,400.2524,404.309,3618973
2016-08-16,402.0143,402.9978,391.9343,395.786,2087382
2016-08-17,395.9089,399.1051,386.9762,388.984,913427
2016-08-18,391.4426,392.3031,383.7391,384.7635,1005420
2016-08-19,385.1733,391.0738,385.1733,387.7957,3664586
2016-08-22,386.8123,388.6972,381.0757,382.182,1107412
2016-08-23,382.4689,388.8611,378.2074,381.7313,1617568
2016-08-24,382.7147,386.5665,379.8464,382.7557,894108
2016-08-25,385.3372,385.9518,373.6181,375.421,1769817
2016-08-26,376.9781,380.0104,374.5196,376.9372,857182
2016-08-29,379.1908,379.1908,367.5946,368.4141,797904
2016-08-30,370.0122,380.8298,369.7663,379.3957,981748
2016-08-31,378.6171,388.2874,378.2483,384.1898,1779070
2016-09-01,385.1732,390.4182,382.141,384.4767,1046734
2016-09-02,385.1323,388.6153,381.8542,386.6894,1070131
2016-09-06,385.1733,394.3929,383.0425,393.4094,1553926
2016-09-07,394.3519,396.2368,385.2962,386.6894,1254946
2016-09-08,381.0757,382.6738,372.8805,376.1996,3145694
2016-09-09,375.3391,381.4445,369.8483,375.5849,1469794
2016-09-12,372.061,382.223,371.2415,380.1332,1746181
2016-09-14,382.4689,387.304,379.9693,382.4689,1321007
2016-09-15,384.3538,386.7304,377.6337,379.2318,956858
2016-09-16,383.0425,384.3538,376.1586,381.3215,1477056
2016-09-19,383.6981,389.025,380.543,382.3869,1134564
2016-09-20,384.3537,384.3537,377.1829,378.781,913111
2016-09-21,380.2561,381.6903,372.9624,377.9205,2142358
2016-09-22,381.0757,382.5508,371.8561,372.6756,2766927
2016-09-23,375.339,375.339,371.1185,372.5527,2221151
2016-09-26,370.4629,372.2249,365.5049,367.9225,1027167
2016-09-27,365.5049,371.5693,365.5049,367.021,1306463
2016-09-28,367.9634,367.9634,360.0961,360.9975,1785763
2016-09-29,363.8659,363.8659,347.7213,350.057,4331711
2016-09-30,356.4901,356.4901,343.132,344.0745,2210429
2016-10-03,344.1974,348.2949,342.7222,344.771,1754766
2016-10-04,348.0081,353.9497,346.0413,351.3272,2145572
2016-10-05,353.2941,354.8512,346.8609,348.5409,1476240
2016-10-06,348.295,351.2863,343.5008,344.8121,1559084
2016-10-07,345.7545,347.8033,341.9028,343.9926,1562901
2016-10-10,345.4267,348.1311,341.7389,345.7135,997527
2016-10-13,345.5905,348.0491,342.1486,346.0003,2473032
2016-10-14,347.0657,352.1057,342.5584,343.4598,6379695
2016-10-17,345.0169,345.0169,332.3144,334.8139,3248168
2016-10-18,334.3632,353.0482,332.5193,348.3769,7264158
2016-10-19,350.6306,357.6785,343.4599,348.213,4525016
2016-10-20,347.6803,351.7369,345.1808,348.295,2133653
2016-10-21,351.4501,357.3916,346.0003,355.7526,4853235
2016-10-24,357.3097,359.3585,350.4258,351.696,2292196
2016-10-25,353.2121,358.7439,351.8189,355.7116,1684650
2016-10-26,355.6706,356.4901,345.7955,346.6969,2685974
2016-10-27,346.6559,349.5652,338.1739,339.3622,3706854
2016-10-28,351.573,363.8658,351.573,357.0228,12710319
2016-11-01,357.3096,357.3096,352.0237,355.3018,4643934
2016-11-02,346.0413,355.2199,346.0413,352.2287,3387397
2016-11-03,353.2121,354.0316,347.4755,350.7535,2159069
2016-11-04,350.7536,356.4082,339.9359,352.4336,7835863
2016-11-07,356.4902,368.3322,352.8433,364.5624,7039296
2016-11-08,365.6688,373.5362,364.9722,372.184,5501834
2016-11-09,344.1155,363.8658,335.1827,356.0804,4852450
2016-11-10,366.7341,368.0863,356.4902,362.4317,3301285
2016-11-11,360.5878,360.5878,350.7536,351.9009,1161656
2016-11-15,356.4902,358.2931,350.1799,353.1711,6787283
2016-11-16,355.6707,367.1439,354.8511,363.538,9156138
2016-11-17,366.3244,372.8805,360.178,362.1039,2616362
2016-11-18,360.5878,367.9635,358.7849,364.9313,2041621
2016-11-21,365.4229,370.422,361.3253,366.4473,2718966
2016-11-22,367.1439,372.8806,365.6688,371.5693,2409601
2016-11-23,374.5196,376.1176,367.1849,371.3235,1950811
2016-11-24,369.3566,380.6659,368.8649,375.8718,2574455
2016-11-25,378.5352,401.1539,377.9206,399.31,4561987
2016-11-28,398.2446,406.3578,395.4172,401.0309,2279428
2016-11-29,401.0719,405.1695,394.4338,396.5236,2029150
2016-11-30,399.31,401.3997,394.4748,397.63,2604888
2016-12-01,393.4094,397.63,386.3206,389.3118,2059534
2016-12-02,390.9099,394.9665,385.9928,387.9596,2450542
2016-12-05,382.7147,390.5821,376.4454,378.9449,1727408
2016-12-06,379.4367,384.7635,378.9449,381.4445,1073627
2016-12-07,384.2308,385.1733,371.8561,373.3722,1540255
2016-12-08,376.8962,381.5674,374.6015,380.0513,1158682
2016-12-09,382.7147,389.2299,381.0757,386.5665,2017058
2016-12-12,388.4104,388.4923,382.4689,384.6815,709914
2016-12-13,385.1733,399.5148,382.9606,397.0973,1863492
2016-12-14,396.6465,399.1051,387.9187,390.6231,1702307
2016-12-15,389.4757,395.0075,383.5752,391.2787,3292408
2016-12-16,394.5158,395.0895,389.2709,391.0328,2185723
2016-12-19,388.4514,389.7626,385.5421,387.9187,1389090
2016-12-20,390.8279,393.9831,388.1645,390.705,1919780
2016-12-21,391.7294,393.0406,387.222,388.8201,667563
2016-12-22,387.0581,391.0738,380.7069,388.4104,932766
2016-12-23,388.4514,391.2787,381.2806,382.7967,942216
2016-12-26,379.6416,383.5752,377.3059,379.9284,572307
2016-12-27,377.3879,388.4514,377.0191,383.6982,1061513
2016-12-28,384.3538,390.9099,384.3538,388.5743,1658315
2016-12-29,386.0338,397.0154,384.7636,395.5812,2079991
2016-12-30,395.0075,404.0222,395.0075,400.6622,1817123
2017-01-02,405.2515,407.2183,398.6953,399.9246,1203138
2017-01-03,400.4983,405.6612,399.269,402.8339,1006546
2017-01-04,401.5636,413.4466,400.3753,410.2505,1989140
2017-01-05,413.8564,415.4954,398.2446,400.0066,2295824
2017-01-06,399.5149,399.8427,382.0591,384.9684,3307502
2017-01-09,381.1167,391.6475,378.6172,388.0007,1812454
2017-01-10,388.7382,389.2708,383.2474,388.0416,1634891
2017-01-11,387.8777,392.0982,384.3538,388.4923,2058634
2017-01-12,389.2708,398.9411,386.9762,394.3519,1970093
2017-01-13,396.8104,403.9402,394.9255,400.3343,2754723
2017-01-16,400.1294,402.0143,392.5489,399.228,1258527
2017-01-17,399.9246,405.6612,397.2202,398.9002,1233813
2017-01-18,399.9246,405.5793,394.5978,396.3597,1336551
2017-01-19,393.3685,397.671,391.2788,394.5158,1586512
2017-01-20,390.0904,396.6465,381.8952,384.0669,1442119
2017-01-23,381.0757,386.6484,377.6337,384.9274,1400660
2017-01-24,386.3206,388.0416,381.4035,385.0913,1255925
2017-01-25,385.3782,388.2465,378.7811,381.6084,3368794
2017-01-27,381.4035,385.665,379.6006,382.7967,1795089
2017-01-30,382.7147,391.7294,377.9615,386.4845,3024028
2017-01-31,397.2202,397.2202,348.7047,370.5858,7804620
2017-02-01,370.6269,374.5196,357.6785,368.5371,4061099
2017-02-02,368.5371,381.0757,360.5878,377.8796,3771089
2017-02-03,380.3381,395.0075,380.3381,393.7372,2677019
2017-02-06,394.2289,400.4163,386.1567,391.3197,2105323
2017-02-07,393.3685,393.3685,384.4357,385.8699,1794349
2017-02-08,385.1733,396.4417,384.1899,388.9431,1754215
2017-02-09,391.6475,398.9002,388.8611,397.466,3013021
2017-02-10,401.5636,412.6271,398.2856,409.6768,7225481
2017-02-13,409.7588,413.6106,406.071,409.472,1903851
2017-02-14,410.5783,416.7657,410.0456,413.5286,2664728
2017-02-15,412.4223,419.2653,400.8261,406.1939,2584154
2017-02-16,404.8827,414.2661,404.8827,413.4466,2591411
2017-02-17,411.6437,413.8564,406.4807,412.6271,1688519
2017-02-20,412.6681,415.8233,407.3003,409.7179,2610984
2017-02-21,409.7588,422.2564,409.7588,416.233,3268863
2017-02-22,416.7247,419.1013,412.7091,416.274,3036464
2017-02-23,416.315,422.0516,409.5949,412.7501,5868525
2017-02-27,409.9637,417.9949,405.6612,409.5949,2250245
2017-02-28,414.676,417.1345,400.2934,409.2672,31171453
2017-03-01,400.7032,411.5618,399.8837,409.554,1979476
2017-03-02,412.2174,413.8974,407.5461,409.6768,2392413
2017-03-03,410.6603,414.1432,409.7588,412.791,2136886
2017-03-06,409.5949,414.4711,405.3334,409.7179,1234125
2017-03-07,414.6759,415.7003,408.6115,409.7179,3221133
2017-03-08,409.3491,412.2993,400.0066,403.1207,1430424
2017-03-09,404.0222,406.071,399.5558,400.7032,1752351
2017-03-10,404.432,407.5461,388.8611,389.9265,3875776
2017-03-14,395.0075,398.2036,390.2543,393.2455,4483127
2017-03-15,396.1548,397.2612,386.4845,393.0816,3941570
2017-03-16,395.0075,396.5236,392.1392,394.27,4191349
2017-03-17,397.8758,399.7607,384.6406,396.8514,5857451
2017-03-20,395.827,402.3832,393.4504,394.9256,3734239
2017-03-21,395.0075,397.0563,389.3119,390.869,4422809
2017-03-22,390.9099,392.9587,387.5089,389.5987,2797599
2017-03-23,390.828,396.2368,389.7626,395.1304,3259747
2017-03-24,395.0075,395.0075,386.8124,388.5743,2203312
2017-03-27,388.4513,391.4426,379.6005,384.1898,2457180
2017-03-28,386.5664,386.5664,372.5937,373.4542,5722292
2017-03-29,376.1586,376.8962,369.7664,375.544,3227158
2017-03-30,376.5684,379.8464,373.2903,377.9615,4028816
2017-03-31,378.6172,380.2562,372.5527,376.2815,2581903
2017-04-03,374.5196,376.1586,369.3976,371.3235,1914496
2017-04-05,372.061,374.1918,365.0542,366.2834,2902998
2017-04-06,366.2834,367.4716,361.6531,366.2424,1926091
2017-04-07,367.1029,372.5117,362.2678,363.2102,3125291
2017-04-10,364.6854,367.7176,361.8171,363.0873,2111378
2017-04-11,363.1283,366.0785,360.5877,364.8492,1861086
2017-04-12,366.0785,366.6112,356.9409,358.6619,1728894
2017-04-13,358.9487,362.8824,350.6306,352.3516,1543616
2017-04-17,352.3516,352.3516,344.2384,345.7955,2595117
2017-04-18,345.8365,349.0326,341.6979,343.296,2338492
2017-04-19,343.7877,348.7048,338.0101,339.5262,2638642
2017-04-20,340.0998,346.4921,339.6901,344.6072,2818261
2017-04-21,348.295,353.8677,346.0003,350.4667,2668714
2017-04-24,352.8024,353.458,347.7213,351.778,1709076
2017-04-25,354.4414,360.6698,351.778,359.0717,2575089
2017-04-26,360.5877,362.1858,347.5574,349.9749,3721058
2017-04-27,349.2784,351.3272,346.2462,348.254,1450414
2017-04-28,348.7048,351.4092,340.9194,341.6979,1945081
2017-05-02,344.935,348.295,341.452,342.6813,1568455
2017-05-03,343.3779,345.3447,342.6813,344.0745,1746287
2017-05-04,344.1974,346.492,341.452,343.4598,1009112
2017-05-05,343.296,343.7057,336.3301,338.4608,1541496
2017-05-08,338.7885,346.6559,337.6412,345.1398,1938018
2017-05-09,346.3282,354.0316,344.935,349.2784,4402442
2017-05-10,351.1633,355.9165,350.0979,352.7204,2018816
2017-05-11,354.0316,357.2277,349.2784,356.2853,2060011
2017-05-12,356.2853,364.3575,356.2033,362.4317,2696277
2017-05-15,364.6853,365.4229,359.0716,362.7185,1080719
2017-05-16,363.3741,366.2424,361.4072,363.6609,1820495
2017-05-17,363.0462,363.456,351.573,353.0891,1754010
2017-05-18,351.573,362.1448,344.2793,346.0822,3934861
2017-05-19,348.295,349.1146,339.4443,341.0423,2194511
2017-05-22,344.1973,344.1973,336.9446,337.928,2734184
2017-05-23,339.2803,343.091,334.7729,340.7144,4828731
2017-05-24,341.3291,344.1974,339.5671,341.8618,2039655
2017-05-25,344.1974,350.6715,341.0422,349.1145,3098044
2017-05-26,350.7536,355.6707,344.3204,351.696,2257516
2017-05-29,316.5387,319.6118,292.2809,310.9659,17135931
2017-05-30,312.7689,319.0792,312.1953,318.2187,2800579
2017-05-31,322.1524,322.2343,316.3338,319.6119,3844462
2017-06-01,319.6119,331.0032,318.9972,325.9222,4032660
2017-06-02,327.8071,329.3641,323.5046,327.4792,4221248
2017-06-05,327.8071,331.9046,325.3485,330.0607,1922945
2017-06-06,331.1261,339.9769,327.4383,334.8959,2846306
2017-06-07,333.3798,335.7974,322.0705,327.7251,4041108
2017-06-08,327.889,330.1427,324.7748,325.6763,1811760
2017-06-09,325.0207,325.0207,315.5143,316.9894,2790651
2017-06-12,315.5143,327.7251,311.4167,325.5944,2889773
2017-06-13,323.7095,324.447,317.9728,322.3982,1753491
2017-06-14,323.7094,327.807,321.2509,325.1026,1895223
2017-06-15,324.5289,324.9387,321.2509,322.6031,1244822
2017-06-16,321.2509,324.529,317.9729,319.8578,1473093
2017-06-19,319.6119,322.3163,316.8256,319.1612,992872
2017-06-20,319.1202,323.8734,316.047,323.1768,1458439
2017-06-21,323.7094,325.2665,319.6119,320.3904,1121823
2017-06-22,321.3329,323.5046,316.3338,317.1124,918944
2017-06-23,318.4235,319.366,311.2938,311.9904,1741413
2017-06-27,311.9903,315.1865,310.3513,311.4986,4315500
2017-06-28,312.0314,322.89,311.4167,321.4558,1883908
2017-06-29,321.4558,324.5289,317.9728,318.6694,1631484
2017-06-30,317.1533,317.1533,309.286,313.0558,2365394
2017-07-03,313.0967,315.7191,310.1054,312.4411,1280684
2017-07-04,313.0557,314.7357,308.4254,309.5318,1328251
2017-07-05,310.802,312.2362,308.3025,309.0811,1461628
2017-07-06,308.5484,310.966,305.762,308.3845,1964709
2017-07-07,307.3191,311.9904,307.3191,311.4167,1642197
2017-07-10,313.8753,317.1533,313.0557,314.7767,268891
2017-07-11,315.4323,322.3162,313.9981,315.6782,2362955
2017-07-12,317.1534,319.2841,315.2275,317.3992,687924
2017-07-13,317.9729,320.4314,317.3992,318.9973,940852
2017-07-14,319.6119,322.0704,315.965,318.7514,1034584
2017-07-17,319.2021,326.3319,319.0382,321.128,1534113
